Wall time,Step,Value
1607885692.776928,0,0.8061249852180481
1607885697.388072,1,0.9229583144187927
1607885701.901139,2,0.9364791512489319
1607885706.552114,3,0.9430208206176758
1607885711.092037,4,0.9471250176429749
1607885715.463695,5,0.9508333206176758
1607885719.993188,6,0.9536874890327454
1607885724.587531,7,0.9552083611488342
1607885728.996505,8,0.9569166898727417
1607885733.529375,9,0.9582291841506958
1607885738.007912,10,0.9594583511352539
1607885742.543032,11,0.9601666927337646
1607885747.205223,12,0.9618333578109741
1607885751.403264,13,0.9634583592414856
1607885755.927961,14,0.964229166507721
1607885760.390817,15,0.9647708535194397
1607885764.852014,16,0.965791642665863
1607885769.394143,17,0.9670208096504211
1607885773.915711,18,0.9679583311080933
1607885778.47322,19,0.9684374928474426
1607885783.051496,20,0.9697291851043701
1607885787.403579,21,0.9695000052452087
1607885791.849927,22,0.9699375033378601
1607885796.51705,23,0.9705833196640015
1607885800.8956,24,0.9711041450500488
1607885805.485586,25,0.9726250171661377
1607885810.000775,26,0.9725624918937683
1607885814.588249,27,0.9725416898727417
1607885819.148965,28,0.9728958606719971
1607885823.555947,29,0.9740208387374878
1607885827.911052,30,0.9745625257492065
1607885832.479121,31,0.9739583134651184
1607885836.902608,32,0.9751250147819519
1607885841.485671,33,0.9749374985694885
1607885846.099309,34,0.9749583601951599
1607885850.519127,35,0.9756666421890259
1607885855.117812,36,0.9752916693687439
1607885859.551958,37,0.9759374856948853
1607885863.961718,38,0.9767500162124634
1607885868.490031,39,0.9765833616256714
1607885872.856825,40,0.976270854473114
1607885877.385646,41,0.9776666760444641
1607885880.443781,42,0.9782083630561829
1607885884.784078,43,0.9781458377838135
1607885889.394622,44,0.9783124923706055
1607885893.650911,45,0.9786041378974915
1607885898.145419,46,0.9788125157356262
1607885902.483293,47,0.9791666865348816
1607885906.819783,48,0.979604184627533
1607885911.332839,49,0.9793333411216736
1607885915.845925,50,0.9804166555404663
1607885920.522797,51,0.9790208339691162
1607885923.948505,52,0.9806666374206543
1607885928.346666,53,0.9804791808128357
1607885932.829527,54,0.9810000061988831
1607885937.083925,55,0.981291651725769
1607885941.5864,56,0.9809374809265137
1607885946.052452,57,0.9804791808128357
1607885950.416172,58,0.9815624952316284
1607885954.907512,59,0.9818750023841858
1607885959.383824,60,0.9815416932106018
1607885963.837713,61,0.9821249842643738
1607885968.260429,62,0.9813958406448364
1607885972.700805,63,0.9819999933242798
1607885976.943927,64,0.9817291498184204
1607885981.428811,65,0.9831458330154419
1607885985.798993,66,0.9827083349227905
1607885990.274394,67,0.9830416440963745
1607885994.70527,68,0.9832708239555359
1607885999.095232,69,0.9837291836738586
1607886003.526139,70,0.9833333492279053
1607886007.998782,71,0.9835416674613953
1607886012.289265,72,0.9841041564941406
1607886016.757686,73,0.9843958616256714
1607886021.173301,74,0.9833541512489319
1607886025.49846,75,0.984083354473114
1607886029.594985,76,0.9837291836738586
1607886034.092611,77,0.9846458435058594
1607886038.42202,78,0.984708309173584
1607886042.861549,79,0.9848124980926514
1607886047.172009,80,0.9852499961853027
1607886051.519607,81,0.9851666688919067
1607886055.983753,82,0.9852499961853027
1607886060.396609,83,0.9857916831970215
1607886064.868332,84,0.9851250052452087
1607886069.260537,85,0.9850624799728394
1607886073.690932,86,0.9849374890327454
1607886078.109705,87,0.9857083559036255
1607886082.50094,88,0.9863125085830688
1607886086.799376,89,0.9859166741371155
1607886091.274967,90,0.9862291812896729
1607886095.697345,91,0.9864791631698608
1607886100.132886,92,0.9867291450500488
1607886104.558045,93,0.9858333468437195
1607886109.259852,94,0.9859791398048401
1607886113.237862,95,0.9872708320617676
1607886117.70295,96,0.9870833158493042
1607886122.14611,97,0.9879583120346069
1607886126.14684,98,0.9876458048820496
1607886130.702522,99,0.9869999885559082
