Wall time,Step,Value
1607886574.730682,0,0.7323521375656128
1607886579.184395,1,0.2709833085536957
1607886583.696937,2,0.22023339569568634
1607886587.987713,3,0.19004632532596588
1607886592.34826,4,0.1717071533203125
1607886596.880841,5,0.15799373388290405
1607886601.444073,6,0.1485988050699234
1607886605.845847,7,0.13922469317913055
1607886610.290803,8,0.13380828499794006
1607886614.733068,9,0.12935155630111694
1607886619.164948,10,0.124347023665905
1607886623.54186,11,0.11995505541563034
1607886627.997186,12,0.11642315983772278
1607886632.438319,13,0.11235585808753967
1607886636.960498,14,0.10912560671567917
1607886641.373909,15,0.10647530108690262
1607886645.92484,16,0.105099618434906
1607886650.353114,17,0.10099928826093674
1607886654.836594,18,0.09839101880788803
1607886659.412365,19,0.09682213515043259
1607886663.706606,20,0.0958004966378212
1607886668.241365,21,0.09133967757225037
1607886672.790183,22,0.0911795124411583
1607886677.246534,23,0.08861898630857468
1607886681.831154,24,0.08721648156642914
1607886686.312469,25,0.08410729467868805
1607886690.832563,26,0.08530661463737488
1607886695.252315,27,0.08192044496536255
1607886699.518757,28,0.08232501149177551
1607886704.052751,29,0.079325832426548
1607886708.537041,30,0.07807236909866333
1607886712.982474,31,0.07700645178556442
1607886717.469065,32,0.07529035210609436
1607886721.937611,33,0.07451371848583221
1607886726.494466,34,0.07248123735189438
1607886731.047722,35,0.0722087174654007
1607886735.413426,36,0.07189719378948212
1607886739.715786,37,0.07051614671945572
1607886744.204604,38,0.06972039490938187
1607886748.646939,39,0.06966565549373627
1607886753.174271,40,0.06792312860488892
1607886757.645286,41,0.06648359447717667
1607886762.175118,42,0.06549457460641861
1607886766.740695,43,0.06541520357131958
1607886771.29955,44,0.06402052938938141
1607886775.900528,45,0.06408928334712982
1607886780.494593,46,0.061564017087221146
1607886785.090344,47,0.06252457946538925
1607886789.793849,48,0.06115264445543289
1607886794.383918,49,0.06067264452576637
1607886799.005024,50,0.06052286922931671
1607886803.632758,51,0.059815939515829086
1607886808.403308,52,0.05802028253674507
1607886812.58511,53,0.05741522088646889
1607886815.841393,54,0.05534406006336212
1607886819.272892,55,0.05608636140823364
1607886822.786751,56,0.056820448487997055
1607886826.260851,57,0.05421658977866173
1607886829.941669,58,0.05398072674870491
1607886834.201085,59,0.05354786664247513
1607886838.78219,60,0.05276445671916008
1607886843.307939,61,0.05254795402288437
1607886847.463755,62,0.05208234488964081
1607886851.577286,63,0.05207948386669159
1607886856.106541,64,0.05089041218161583
1607886860.589755,65,0.05108325555920601
1607886865.055526,66,0.05077016353607178
1607886869.593396,67,0.04950223118066788
1607886874.114021,68,0.048590030521154404
1607886878.62789,69,0.049421969801187515
1607886883.064945,70,0.04930809885263443
1607886887.517087,71,0.04571526125073433
1607886891.91219,72,0.04645663872361183
1607886896.617004,73,0.04785308986902237
1607886900.784064,74,0.04691178351640701
1607886905.34399,75,0.04593713954091072
1607886909.885806,76,0.0448504239320755
1607886914.370621,77,0.044902510941028595
1607886918.781097,78,0.042978763580322266
1607886923.128848,79,0.04362642019987106
1607886927.321726,80,0.04287447780370712
1607886931.732877,81,0.04293054714798927
1607886936.107975,82,0.0432199165225029
1607886940.484394,83,0.042497243732213974
1607886944.873206,84,0.04176461696624756
1607886949.191208,85,0.043213680386543274
1607886953.587741,86,0.04085036739706993
1607886958.04519,87,0.04263916611671448
1607886962.390302,88,0.04119646176695824
1607886966.742442,89,0.038965970277786255
1607886971.177047,90,0.03978175297379494
1607886975.554675,91,0.04141376167535782
1607886979.918672,92,0.03816696256399155
1607886983.778837,93,0.03940261900424957
1607886987.466795,94,0.038765158504247665
1607886991.839745,95,0.03825097158551216
1607886996.260776,96,0.03848220407962799
1607887000.346611,97,0.038419969379901886
1607887004.75154,98,0.03585352376103401
1607887009.175415,99,0.03622632473707199
