Wall time,Step,Value
1607895989.828399,0,0.5066328644752502
1607895997.748097,1,0.6323241591453552
1607896005.558596,2,0.6549986004829407
1607896015.387103,3,0.6666774153709412
1607896026.000197,4,0.6728960871696472
1607896036.245392,5,0.677495539188385
1607896045.831262,6,0.6805995106697083
1607896056.272611,7,0.683897078037262
1607896066.749134,8,0.6859090328216553
1607896077.173171,9,0.6878294944763184
1607896087.679872,10,0.6892281770706177
1607896098.145457,11,0.6911863088607788
1607896108.643171,12,0.6911378502845764
1607896119.013356,13,0.6934402585029602
1607896128.016598,14,0.69354248046875
1607896138.350412,15,0.6943601369857788
1607896148.860093,16,0.696038544178009
1607896158.916304,17,0.6962698698043823
1607896168.118366,18,0.6970552802085876
1607896178.743758,19,0.6976523995399475
1607896189.092173,20,0.6987713575363159
1607896199.572618,21,0.6997449994087219
1607896210.143185,22,0.7002506852149963
1607896220.631847,23,0.7006003260612488
1607896229.009316,24,0.7021657824516296
1607896236.360186,25,0.702020525932312
1607896244.856135,26,0.7029188871383667
1607896252.933621,27,0.7042691707611084
1607896263.350789,28,0.7043282985687256
1607896273.647549,29,0.7051836848258972
1607896283.941976,30,0.7059798240661621
1607896294.165782,31,0.706480085849762
1607896304.368199,32,0.7071632742881775
1607896314.806382,33,0.7069212198257446
1607896325.415547,34,0.7073945999145508
1607896336.237297,35,0.7086695432662964
1607896346.692834,36,0.7091537117958069
1607896357.012334,37,0.7097615599632263
1607896367.222994,38,0.70988529920578
1607896377.65894,39,0.7097615599632263
1607896388.231769,40,0.7108482122421265
1607896398.813168,41,0.7111440896987915
1607896409.178203,42,0.7110956907272339
1607896416.913337,43,0.7117788791656494
1607896426.247849,44,0.7118111848831177
1607896436.257227,45,0.7119671702384949
1607896446.615089,46,0.7123813629150391
1607896456.931539,47,0.7123383283615112
1607896467.235396,48,0.7131291031837463
1607896477.464075,49,0.7131829261779785
1607896487.449665,50,0.7134519219398499
1607896497.944958,51,0.7138392329216003
1607896508.206799,52,0.7141135931015015
1607896518.378088,53,0.7143126130104065
1607896528.51122,54,0.7140920758247375
1607896538.54178,55,0.7140005826950073
1607896546.974544,56,0.7154369354248047
1607896554.994033,57,0.7149366140365601
1607896565.300539,58,0.7152808904647827
1607896575.424856,59,0.7150442004203796
1607896585.536902,60,0.7160770893096924
1607896595.973005,61,0.7157058715820312
1607896606.213892,62,0.7160447835922241
1607896616.393805,63,0.7161362767219543
1607896626.462867,64,0.7160555720329285
1607896635.209151,65,0.7159640789031982
1607896645.460735,66,0.7159210443496704
1607896656.102327,67,0.7164052128791809
1607896667.153507,68,0.7170184850692749
1607896677.685872,69,0.7169808149337769
1607896687.344373,70,0.7169861793518066
1607896695.125067,71,0.7168947458267212
1607896704.483238,72,0.7167871594429016
1607896715.861053,73,0.7167817950248718
1607896726.499985,74,0.7170991897583008
1607896737.280316,75,0.7175456881523132
1607896751.84101,76,0.7173789143562317
1607896766.517235,77,0.7179491519927979
1607896772.54877,78,0.7170507311820984
1607896776.367888,79,0.7177823781967163
1607896780.325789,80,0.7172175049781799
1607896784.144127,81,0.7171422243118286
1607896787.95696,82,0.7176209688186646
1607896791.858508,83,0.7169055342674255
1607896795.728642,84,0.7176048755645752
1607896799.494961,85,0.7173358798027039
1607896803.316068,86,0.7178415656089783
1607896807.165858,87,0.7179383635520935
1607896811.001009,88,0.7177339792251587
1607896814.775265,89,0.7175672054290771
1607896818.554819,90,0.7177178263664246
1607896822.347171,91,0.7179652452468872
1607896826.115606,92,0.7177447080612183
1607896829.900096,93,0.7185032367706299
1607896833.695986,94,0.7181589603424072
1607896837.570382,95,0.7178630828857422
1607896843.7667,96,0.7179491519927979
1607896853.492749,97,0.7183741331100464
1607896865.080216,98,0.7182826399803162
1607896876.953006,99,0.7181320190429688
