Wall time,Step,Value
1607895381.836352,0,0.6965833306312561
1607895384.846532,1,0.8523541688919067
1607895387.930393,2,0.8749791383743286
1607895391.035316,3,0.8844583630561829
1607895394.171387,4,0.8911250233650208
1607895397.230533,5,0.8961458206176758
1607895399.94033,6,0.8988749980926514
1607895403.009747,7,0.9020416736602783
1607895406.044267,8,0.9055625200271606
1607895409.121351,9,0.9073749780654907
1607895412.212745,10,0.9084374904632568
1607895415.37718,11,0.9103958606719971
1607895418.432258,12,0.9132708311080933
1607895421.372615,13,0.9132500290870667
1607895424.276735,14,0.9148958325386047
1607895427.431274,15,0.9156041741371155
1607895430.531644,16,0.9170416593551636
1607895433.608943,17,0.9183124899864197
1607895436.719405,18,0.9192916750907898
1607895439.452693,19,0.9202291369438171
1607895442.27736,20,0.921541690826416
1607895445.404044,21,0.9216458201408386
1607895448.49287,22,0.921750009059906
1607895451.5855,23,0.9236875176429749
1607895454.657221,24,0.925083339214325
1607895457.72346,25,0.9248124957084656
1607895460.407502,26,0.926479160785675
1607895463.512008,27,0.9263333082199097
1607895466.61466,28,0.9268333315849304
1607895469.650757,29,0.9271249771118164
1607895472.779261,30,0.9283750057220459
1607895475.922051,31,0.9292291402816772
1607895478.707579,32,0.9287708401679993
1607895481.639445,33,0.9306250214576721
1607895484.756414,34,0.9314374923706055
1607895487.84693,35,0.9313333630561829
1607895490.982886,36,0.932645857334137
1607895494.035131,37,0.9323333501815796
1607895497.176759,38,0.9331666827201843
1607895499.842648,39,0.932812511920929
1607895502.943298,40,0.9337083101272583
1607895506.027076,41,0.9345625042915344
1607895509.109653,42,0.9347291588783264
1607895512.156621,43,0.934333324432373
1607895515.28407,44,0.9352083206176758
1607895517.966248,45,0.9357708096504211
1607895521.028266,46,0.9366666674613953
1607895524.077235,47,0.9369791746139526
1607895527.13098,48,0.9368749856948853
1607895530.18465,49,0.9376875162124634
1607895533.258764,50,0.937583327293396
1607895536.435506,51,0.9383541941642761
1607895539.013653,52,0.9384166598320007
1607895542.094364,53,0.9386875033378601
1607895545.161414,54,0.9388958215713501
1607895548.247173,55,0.9400833249092102
1607895551.317084,56,0.9393541812896729
1607895554.394402,57,0.9388750195503235
1607895557.165852,58,0.940791666507721
1607895560.060538,59,0.940666675567627
1607895563.142341,60,0.940458357334137
1607895566.261639,61,0.9417083263397217
1607895569.361183,62,0.9407708048820496
1607895572.438852,63,0.9416666626930237
1607895575.412769,64,0.9418125152587891
1607895578.13338,65,0.9433125257492065
1607895581.211395,66,0.9417708516120911
1607895584.375023,67,0.9429583549499512
1607895587.411897,68,0.9431250095367432
1607895590.523159,69,0.9438541531562805
1607895593.673427,70,0.9426041841506958
1607895596.708573,71,0.9436666369438171
1607895599.657705,72,0.9434375166893005
1607895602.765367,73,0.9443333148956299
1607895605.759215,74,0.9440624713897705
1607895608.811446,75,0.9448958039283752
1607895611.846949,76,0.9447708129882812
1607895614.802978,77,0.945145845413208
1607895617.452685,78,0.9452083110809326
1607895620.585016,79,0.9458125233650208
1607895623.640054,80,0.945395827293396
1607895626.779849,81,0.9460833072662354
1607895629.861365,82,0.9461249709129333
1607895632.787656,83,0.9458958506584167
1607895635.819712,84,0.9466249942779541
1607895638.751536,85,0.9467916488647461
1607895641.844865,86,0.9474999904632568
1607895644.967505,87,0.9477708339691162
1607895648.075732,88,0.9467499852180481
1607895650.875759,89,0.9476666450500488
1607895653.96665,90,0.9474166631698608
1607895656.769382,91,0.9489374756813049
1607895659.97318,92,0.948604166507721
1607895663.088998,93,0.9485416412353516
1607895666.214483,94,0.9494166374206543
1607895669.081922,95,0.9489374756813049
1607895672.166861,96,0.9497500061988831
1607895675.298946,97,0.9492499828338623
1607895678.266483,98,0.9484166502952576
1607895681.428053,99,0.9490416646003723
