Wall time,Step,Value
1607895381.836206,0,0.9318709969520569
1607895384.846384,1,0.480255663394928
1607895387.93024,2,0.41303226351737976
1607895391.035168,3,0.38129016757011414
1607895394.171235,4,0.3607347309589386
1607895397.230388,5,0.34613195061683655
1607895399.940175,6,0.3348994255065918
1607895403.009603,7,0.32506880164146423
1607895406.044122,8,0.3164806365966797
1607895409.121198,9,0.31020885705947876
1607895412.212585,10,0.30431750416755676
1607895415.377028,11,0.29814133048057556
1607895418.432098,12,0.2915181815624237
1607895421.372468,13,0.2886877655982971
1607895424.276579,14,0.2840636670589447
1607895427.431111,15,0.28030088543891907
1607895430.531484,16,0.27597782015800476
1607895433.608801,17,0.27185460925102234
1607895436.719257,18,0.26906707882881165
1607895439.452538,19,0.265398770570755
1607895442.277211,20,0.26229020953178406
1607895445.403887,21,0.2594972252845764
1607895448.492705,22,0.2582087218761444
1607895451.585353,23,0.25343838334083557
1607895454.657072,24,0.2506696283817291
1607895457.723315,25,0.24833407998085022
1607895460.407358,26,0.24608156085014343
1607895463.51186,27,0.24410028755664825
1607895466.614514,28,0.2418178766965866
1607895469.650606,29,0.23987801373004913
1607895472.77912,30,0.237374410033226
1607895475.921905,31,0.2359788864850998
1607895478.707425,32,0.23425638675689697
1607895481.639296,33,0.23168416321277618
1607895484.756235,34,0.2297070175409317
1607895487.846781,35,0.22837814688682556
1607895490.982722,36,0.22545330226421356
1607895494.034974,37,0.22338637709617615
1607895497.17659,38,0.22321254014968872
1607895499.842488,39,0.22144056856632233
1607895502.943152,40,0.22126656770706177
1607895506.026929,41,0.21787117421627045
1607895509.109503,42,0.2173025757074356
1607895512.156468,43,0.21619480848312378
1607895515.283921,44,0.2161395400762558
1607895517.966096,45,0.214339941740036
1607895521.028114,46,0.21161246299743652
1607895524.077082,47,0.21016202867031097
1607895527.130831,48,0.21048325300216675
1607895530.184508,49,0.20939229428768158
1607895533.258621,50,0.2070319801568985
1607895536.435359,51,0.2061995267868042
1607895539.0135,52,0.2060880959033966
1607895542.094203,53,0.20425204932689667
1607895545.161236,54,0.20324201881885529
1607895548.247023,55,0.20223872363567352
1607895551.316931,56,0.20115265250205994
1607895554.394253,57,0.2019186168909073
1607895557.165693,58,0.1990494728088379
1607895560.060391,59,0.19777677953243256
1607895563.142172,60,0.197884663939476
1607895566.261494,61,0.19600191712379456
1607895569.361007,62,0.1966090351343155
1607895572.4387,63,0.1950209140777588
1607895575.412589,64,0.1943017542362213
1607895578.133229,65,0.1928451955318451
1607895581.211251,66,0.192809596657753
1607895584.374869,67,0.19152484834194183
1607895587.411732,68,0.19159629940986633
1607895590.522969,69,0.19015932083129883
1607895593.673274,70,0.1910872608423233
1607895596.708421,71,0.18855373561382294
1607895599.657554,72,0.18829023838043213
1607895602.765217,73,0.18798618018627167
1607895605.759073,74,0.18680517375469208
1607895608.811305,75,0.185282900929451
1607895611.846795,76,0.18445491790771484
1607895614.802794,77,0.18562225997447968
1607895617.452529,78,0.1840333193540573
1607895620.584847,79,0.18280768394470215
1607895623.639909,80,0.18281643092632294
1607895626.779692,81,0.18203862011432648
1607895629.861216,82,0.18256640434265137
1607895632.787505,83,0.18047723174095154
1607895635.819551,84,0.18011832237243652
1607895638.751377,85,0.17980961501598358
1607895641.844698,86,0.17881321907043457
1607895644.967339,87,0.1781732439994812
1607895648.075584,88,0.17827020585536957
1607895650.875597,89,0.17756403982639313
1607895653.966508,90,0.1771799921989441
1607895656.769225,91,0.17480194568634033
1607895659.972991,92,0.17470020055770874
1607895663.08884,93,0.1751718819141388
1607895666.214323,94,0.17459462583065033
1607895669.081764,95,0.1733749955892563
1607895672.166721,96,0.17285791039466858
1607895675.298792,97,0.17324845492839813
1607895678.266341,98,0.1729496270418167
1607895681.427907,99,0.17290960252285004
