Wall time,Step,Value
1607888320.105199,0,0.7529791593551636
1607888324.337613,1,0.8446666598320007
1607888328.703938,2,0.8580833077430725
1607888333.099816,3,0.8657083511352539
1607888337.514993,4,0.8700833320617676
1607888341.929966,5,0.874833345413208
1607888346.345417,6,0.8778749704360962
1607888350.703794,7,0.8814374804496765
1607888355.058881,8,0.8830833435058594
1607888359.38934,9,0.885729193687439
1607888363.739159,10,0.8882916569709778
1607888368.124779,11,0.8898125290870667
1607888372.444125,12,0.89083331823349
1607888376.808284,13,0.8916666507720947
1607888381.17204,14,0.8929374814033508
1607888385.549096,15,0.8945624828338623
1607888389.942347,16,0.8956458568572998
1607888394.340306,17,0.8982916474342346
1607888398.489121,18,0.8983333110809326
1607888402.829588,19,0.898395836353302
1607888407.213125,20,0.8993958234786987
1607888411.585158,21,0.9006666541099548
1607888415.95077,22,0.9020416736602783
1607888420.325405,23,0.9011458158493042
1607888424.704249,24,0.9024791717529297
1607888429.083752,25,0.9036041498184204
1607888433.439301,26,0.9048125147819519
1607888437.676008,27,0.9041041731834412
1607888442.129764,28,0.9067500233650208
1607888446.612985,29,0.9051250219345093
1607888451.116731,30,0.9056041836738586
1607888455.643891,31,0.9079375267028809
1607888460.12277,32,0.9081458449363708
1607888464.659292,33,0.9088958501815796
1607888469.122859,34,0.9090416431427002
1607888473.554487,35,0.9097291827201843
1607888478.066153,36,0.9104791879653931
1607888482.608221,37,0.9096249938011169
1607888487.15309,38,0.9121041893959045
1607888491.633833,39,0.9123958349227905
1607888496.194037,40,0.911020815372467
1607888500.69879,41,0.9122291803359985
1607888505.244446,42,0.9121875166893005
1607888509.707393,43,0.9125833511352539
1607888514.129536,44,0.9144791960716248
1607888518.668006,45,0.9143750071525574
1607888523.147794,46,0.9148333072662354
1607888527.716261,47,0.9163958430290222
1607888532.280123,48,0.9145833253860474
1607888536.75428,49,0.9149166941642761
1607888541.34048,50,0.9162499904632568
1607888545.846379,51,0.9153333306312561
1607888550.391805,52,0.9169166684150696
1607888554.880564,53,0.9165624976158142
1607888559.474367,54,0.9181458353996277
1607888564.030948,55,0.9177500009536743
1607888568.578461,56,0.9178333282470703
1607888573.099853,57,0.9179583191871643
1607888577.691975,58,0.9191458225250244
1607888582.172575,59,0.9188958406448364
1607888586.658252,60,0.9187291860580444
1607888591.099762,61,0.9201874732971191
1607888595.613828,62,0.9209791421890259
1607888600.102211,63,0.9200416803359985
1607888604.629486,64,0.9204375147819519
1607888609.171949,65,0.921791672706604
1607888613.622669,66,0.9213749766349792
1607888618.108334,67,0.9207916855812073
1607888622.565087,68,0.921875
1607888627.13729,69,0.9224166870117188
1607888631.591022,70,0.9227291941642761
1607888636.114411,71,0.9228125214576721
1607888640.482553,72,0.9229375123977661
1607888644.861256,73,0.922249972820282
1607888649.286515,74,0.9231041669845581
1607888653.611065,75,0.9235833287239075
1607888658.009161,76,0.9233750104904175
1607888662.404896,77,0.9255625009536743
1607888666.761963,78,0.9234166741371155
1607888670.997743,79,0.9254999756813049
1607888675.381741,80,0.9225208163261414
1607888679.694833,81,0.9253541827201843
1607888684.111359,82,0.9242916703224182
1607888688.429082,83,0.9245833158493042
1607888692.851259,84,0.9256250262260437
1607888697.287091,85,0.924833357334137
1607888701.644988,86,0.9249791502952576
1607888705.939128,87,0.9246666431427002
1607888710.329366,88,0.926687479019165
1607888714.744336,89,0.9258958101272583
1607888719.109781,90,0.9255833625793457
1607888723.513695,91,0.9270208477973938
1607888727.84666,92,0.9275624752044678
1607888734.537426,93,0.9283958077430725
1607888774.974547,94,0.9272708296775818
1607892198.938627,0,0.7407291531562805
1607892202.270253,1,0.8472499847412109
1607892205.031863,2,0.8578958511352539
1607892208.198276,3,0.8657708168029785
1607892211.157614,4,0.8714166879653931
1607892214.274092,5,0.87520831823349
1607892217.421422,6,0.877916693687439
1607892220.391646,7,0.8812083601951599
1607892223.49466,8,0.8836249709129333
1607892226.341091,9,0.886104166507721
1607892229.53414,10,0.8869583606719971
1607892232.310932,11,0.8889166712760925
1607892235.6133,12,0.8900416493415833
1607892238.826875,13,0.8921666741371155
1607892241.594279,14,0.8933333158493042
1607892244.973952,15,0.8940416574478149
1607892247.859302,16,0.8963124752044678
1607892250.955584,17,0.8972291946411133
1607892253.886482,18,0.8971250057220459
1607892257.132638,19,0.8998333215713501
1607892260.2207,20,0.898562490940094
1607892263.195168,21,0.9007083177566528
1607892266.513562,22,0.901479184627533
1607892269.394092,23,0.9019583463668823
1607892272.662896,24,0.9028333425521851
1607892275.67538,25,0.9020000100135803
1607892278.565476,26,0.9045208096504211
1607892281.856511,27,0.9043333530426025
1607892284.70733,28,0.9051458239555359
1607892287.834746,29,0.905916690826416
1607892290.831911,30,0.9060624837875366
1607892293.903746,31,0.9080416560173035
1607892297.064619,32,0.9072916507720947
1607892299.937539,33,0.9077083468437195
1607892303.096307,34,0.9082083106040955
1607892305.801529,35,0.9079583287239075
1607892309.01408,36,0.909208357334137
1607892311.966478,37,0.9103541374206543
1607892315.110194,38,0.911145806312561
1607892317.513666,39,0.9101874828338623
1607892319.710885,40,0.9113541841506958
1607892322.206749,41,0.9113125205039978
1607892324.704081,42,0.9125208258628845
1607892327.986073,43,0.9123958349227905
1607892330.908578,44,0.9121249914169312
1607892334.181405,45,0.9133958220481873
1607892336.984636,46,0.9128958582878113
1607892340.054843,47,0.9147708415985107
1607892343.164371,48,0.9136250019073486
1607892346.208117,49,0.9135208129882812
1607892349.240029,50,0.9150624871253967
1607892352.174652,51,0.9150416851043701
1607892355.42875,52,0.9160000085830688
1607892358.269289,53,0.9165416955947876
1607892361.559975,54,0.9162083268165588
1607892364.689469,55,0.9157916903495789
1607892367.6562,56,0.9175833463668823
1607892370.864762,57,0.9164166450500488
1607892373.85711,58,0.9174583554267883
1607892376.988061,59,0.9181249737739563
1607892379.751645,60,0.9183333516120911
1607892382.91096,61,0.9178125262260437
1607892385.81379,62,0.9184166789054871
1607892388.87857,63,0.9184374809265137
1607892391.352975,64,0.9182708263397217
1607892393.651607,65,0.9205625057220459
1607892396.431456,66,0.9192916750907898
1607892399.599542,67,0.9190833568572998
1607892402.809638,68,0.9197291731834412
1607892405.599861,69,0.9203749895095825
1607892408.693175,70,0.9194375276565552
1607892411.6285,71,0.9200624823570251
1607892414.777773,72,0.9203333258628845
1607892417.493043,73,0.9210833311080933
