Wall time,Step,Value
1607895079.807902,0,0.7270208597183228
1607895082.622083,1,0.8567291498184204
1607895085.004223,2,0.8780208230018616
1607895087.434365,3,0.8886666893959045
1607895090.492806,4,0.8966249823570251
1607895093.125321,5,0.9016249775886536
1607895096.212997,6,0.9045833349227905
1607895099.299152,7,0.9088125228881836
1607895102.375471,8,0.9106249809265137
1607895105.284292,9,0.9131249785423279
1607895108.435894,10,0.9147499799728394
1607895111.578334,11,0.917104184627533
1607895114.435494,12,0.918624997138977
1607895117.562877,13,0.9197291731834412
1607895120.648464,14,0.9207083582878113
1607895123.739603,15,0.9229791760444641
1607895126.752416,16,0.9243124723434448
1607895129.857097,17,0.925208330154419
1607895132.686051,18,0.9259166717529297
1607895135.735686,19,0.9268333315849304
1607895138.82221,20,0.9270625114440918
1607895141.901996,21,0.9286041855812073
1607895144.850707,22,0.9298333525657654
1607895147.938025,23,0.9307916760444641
1607895151.077908,24,0.9314374923706055
1607895153.893285,25,0.9318333268165588
1607895156.978177,26,0.9322916865348816
1607895159.993488,27,0.9335416555404663
1607895162.882712,28,0.9346666932106018
1607895165.990883,29,0.9347708225250244
1607895169.084463,30,0.9346041679382324
1607895171.990238,31,0.9361249804496765
1607895175.084855,32,0.9365208148956299
1607895178.121893,33,0.9365624785423279
1607895180.950895,34,0.9366250038146973
1607895184.004232,35,0.937458336353302
1607895187.177153,36,0.9384583234786987
1607895190.251396,37,0.937666654586792
1607895193.004239,38,0.9382708072662354
1607895196.097409,39,0.9389583468437195
1607895199.033955,40,0.9392916560173035
1607895202.085257,41,0.940583348274231
1607895205.174448,42,0.9410833120346069
1607895208.262668,43,0.9413124918937683
1607895211.227019,44,0.9420833587646484
1607895214.225123,45,0.9425208568572998
1607895217.276028,46,0.942020833492279
1607895220.272425,47,0.9427291750907898
1607895223.351503,48,0.9434791803359985
1607895226.478338,49,0.9437500238418579
1607895229.515225,50,0.9444583058357239
1607895232.199032,51,0.9436458349227905
1607895235.274099,52,0.9448750019073486
1607895238.162546,53,0.9446666836738586
1607895241.171403,54,0.9457083344459534
1607895244.306675,55,0.945687472820282
1607895247.477017,56,0.9463124871253967
1607895250.447351,57,0.9471458196640015
1607895253.36963,58,0.9465000033378601
1607895256.237539,59,0.9469375014305115
1607895259.430023,60,0.9468958377838135
1607895262.534737,61,0.9470833539962769
1607895265.655434,62,0.9480208158493042
1607895268.745707,63,0.9488333463668823
1607895271.436451,64,0.9487083554267883
1607895274.354015,65,0.9489374756813049
1607895277.412796,66,0.9496041536331177
1607895280.473604,67,0.948562502861023
1607895283.50357,68,0.9498541951179504
1607895286.590099,69,0.9492499828338623
1607895289.722368,70,0.9505833387374878
1607895292.220274,71,0.9502500295639038
1607895295.02447,72,0.9506666660308838
1607895297.973002,73,0.9508958458900452
1607895300.423195,74,0.9508541822433472
1607895303.367708,75,0.9503541588783264
1607895306.444151,76,0.9521250128746033
1607895309.48695,77,0.9512500166893005
1607895312.440987,78,0.9513124823570251
1607895315.520236,79,0.9524375200271606
1607895318.566566,80,0.9525208473205566
1607895321.166438,81,0.9527291655540466
1607895324.305542,82,0.9534375071525574
1607895327.376538,83,0.9535624980926514
1607895330.252528,84,0.952833354473114
1607895333.33659,85,0.9543750286102295
1607895336.49005,86,0.9536874890327454
1607895339.508333,87,0.9535416960716248
1607895342.443723,88,0.9556041955947876
1607895345.540881,89,0.9547500014305115
1607895348.411845,90,0.9538958072662354
1607895351.473405,91,0.9546041488647461
1607895354.565675,92,0.9550208449363708
1607895357.636911,93,0.9556666612625122
1607895360.332326,94,0.9558125138282776
1607895363.433241,95,0.9561874866485596
1607895366.393441,96,0.9557083249092102
1607895369.477371,97,0.9563541412353516
1607895372.554025,98,0.9560624957084656
1607895375.637737,99,0.9556458592414856
