Wall time,Step,Value
1607899012.194613,0,1.8676116466522217
1607899023.20508,1,1.3977687358856201
1607899034.245084,2,1.3201416730880737
1607899045.422896,3,1.277441143989563
1607899056.404362,4,1.2463210821151733
1607899067.584937,5,1.2238396406173706
1607899078.600232,6,1.2060449123382568
1607899089.683563,7,1.1909092664718628
1607899100.681614,8,1.179693579673767
1607899111.846062,9,1.169371247291565
1607899122.796242,10,1.160818338394165
1607899133.859704,11,1.1516920328140259
1607899144.776323,12,1.144156575202942
1607899155.89678,13,1.1374785900115967
1607899166.999429,14,1.131068229675293
1607899178.112048,15,1.1250518560409546
1607899189.074294,16,1.1199640035629272
1607899200.213115,17,1.114959955215454
1607899211.289248,18,1.1106184720993042
1607899222.264644,19,1.105857014656067
1607899233.310487,20,1.1030244827270508
1607899244.289591,21,1.1000232696533203
1607899253.806658,22,1.0973889827728271
1607899265.072886,23,1.0943142175674438
1607899275.902816,24,1.0925618410110474
1607899287.21197,25,1.0904408693313599
1607899298.125983,26,1.0887904167175293
1607899309.459405,27,1.0869557857513428
1607899320.463766,28,1.0846490859985352
1607899331.571923,29,1.083687424659729
1607899342.48171,30,1.0824711322784424
1607899353.845335,31,1.0811426639556885
1607899364.943137,32,1.0798698663711548
1607899376.147219,33,1.0780009031295776
1607899387.270377,34,1.0769003629684448
1607899398.550552,35,1.0759193897247314
1607899409.689339,36,1.0749599933624268
1607899420.770185,37,1.0739775896072388
1607899432.058598,38,1.0726969242095947
1607899443.035435,39,1.072711706161499
1607899454.358603,40,1.0720343589782715
1607899465.446588,41,1.0704504251480103
1607899476.792128,42,1.070275068283081
1607899487.668469,43,1.0687893629074097
1607899498.990168,44,1.0683879852294922
1607899509.973914,45,1.06712806224823
1607899521.307028,46,1.0661505460739136
1607899532.360562,47,1.0657392740249634
1607899543.513058,48,1.0653973817825317
1607899554.595113,49,1.064753770828247
1607899565.710109,50,1.0639026165008545
1607899576.836057,51,1.0632119178771973
1607899588.135548,52,1.0619192123413086
1607899599.314898,53,1.0615416765213013
1607899610.310043,54,1.0610154867172241
1607899621.640548,55,1.0604267120361328
1607899631.905536,56,1.0599229335784912
1607899641.620489,57,1.0593338012695312
1607899652.747762,58,1.0590845346450806
1607899663.739459,59,1.058103322982788
1607899674.909684,60,1.0573235750198364
1607899686.133764,61,1.056931495666504
1607899697.452655,62,1.056770920753479
1607899707.376126,63,1.0565646886825562
1607899719.134241,64,1.0557382106781006
1607899729.825282,65,1.0549215078353882
1607899741.197012,66,1.054793357849121
1607899751.928221,67,1.0546029806137085
1607899763.162754,68,1.0541912317276
1607899774.377091,69,1.0538437366485596
1607899786.069158,70,1.0530943870544434
1607899796.850777,71,1.052754521369934
1607899808.560851,72,1.0527360439300537
1607899819.687623,73,1.052520990371704
1607899831.407826,74,1.0531681776046753
1607899842.381016,75,1.0509498119354248
1607899854.173842,76,1.05135977268219
1607899865.219478,77,1.0503804683685303
1607899878.165167,78,1.050700068473816
1607899896.285588,79,1.0495043992996216
1607899912.722293,80,1.0503122806549072
1607899930.901769,81,1.0496057271957397
1607899948.478701,82,1.0489959716796875
1607899966.368537,83,1.0491122007369995
1607899983.49723,84,1.0485209226608276
1607900001.27877,85,1.0485049486160278
1607900018.354635,86,1.0480716228485107
1607900036.042413,87,1.0482325553894043
1607900053.299904,88,1.04734206199646
1607900071.077288,89,1.0478423833847046
1607900088.333186,90,1.047232747077942
1607900105.741801,91,1.0474915504455566
1607900123.202219,92,1.0468765497207642
1607900140.622194,93,1.0463749170303345
1607900158.076105,94,1.0464059114456177
1607900175.576956,95,1.045655608177185
1607900193.147377,96,1.0458357334136963
1607900210.522903,97,1.0454181432724
1607900228.066692,98,1.0451245307922363
1607900245.432267,99,1.045037865638733
