Wall time,Step,Value
1607900270.921541,0,1.8671834468841553
1607900288.698905,1,1.4253700971603394
1607900305.991857,2,1.349929928779602
1607900323.804846,3,1.3063973188400269
1607900341.12763,4,1.2764272689819336
1607900358.724116,5,1.2526354789733887
1607900376.436946,6,1.2344733476638794
1607900393.84104,7,1.2183631658554077
1607900411.005743,8,1.2049236297607422
1607900428.346792,9,1.1933815479278564
1607900446.119743,10,1.1842032670974731
1607900463.464877,11,1.1759166717529297
1607900481.233939,12,1.1697769165039062
1607900498.536522,13,1.1627753973007202
1607900516.112508,14,1.1575721502304077
1607900533.683084,15,1.1530351638793945
1607900551.068039,16,1.1493511199951172
1607900568.821922,17,1.1450515985488892
1607900586.157053,18,1.1421860456466675
1607900603.934131,19,1.1388424634933472
1607900621.280789,20,1.1353929042816162
1607900639.151407,21,1.133049488067627
1607900656.512182,22,1.1301891803741455
1607900674.184949,23,1.1277034282684326
1607900691.571049,24,1.1258248090744019
1607900708.718259,25,1.123852014541626
1607900723.648416,26,1.1214454174041748
1607900741.549231,27,1.119218349456787
1607900758.746677,28,1.1177992820739746
1607900776.415298,29,1.1162227392196655
1607900793.633172,30,1.1136939525604248
1607900811.300113,31,1.1121759414672852
1607900828.58746,32,1.1105387210845947
1607900846.340252,33,1.1089097261428833
1607900863.614604,34,1.107465147972107
1607900881.23715,35,1.1061712503433228
1607900898.61397,36,1.1046680212020874
1607900916.231559,37,1.103388786315918
1607900933.605241,38,1.1016442775726318
1607900951.212374,39,1.1001132726669312
1607900968.631362,40,1.099031686782837
1607900986.210935,41,1.0979304313659668
1607901003.619468,42,1.096488118171692
1607901021.026994,43,1.095355749130249
1607901038.439806,44,1.0945162773132324
1607901055.918167,45,1.0935560464859009
1607901073.304004,46,1.0923023223876953
1607901090.734468,47,1.0903507471084595
1607901108.479063,48,1.0903455018997192
1607901125.322783,49,1.0890158414840698
1607901143.155918,50,1.0879045724868774
1607901160.354666,51,1.087050437927246
1607901178.141321,52,1.0856746435165405
1607901195.350215,53,1.0858427286148071
1607901213.181389,54,1.0844807624816895
1607901230.337117,55,1.0839239358901978
1607901248.184219,56,1.0824543237686157
1607901265.417427,57,1.0823920965194702
1607901283.194167,58,1.0811814069747925
1607901300.452286,59,1.0804935693740845
1607901318.209846,60,1.0801626443862915
1607901335.472233,61,1.0790945291519165
1607901353.22011,62,1.0783668756484985
1607901370.368399,63,1.077934980392456
1607901388.08536,64,1.0771253108978271
1607901405.286625,65,1.0766761302947998
1607901423.071139,66,1.0767990350723267
1607901440.459953,67,1.0759774446487427
1607901458.049312,68,1.0750926733016968
1607901475.590096,69,1.0751303434371948
1607901492.897429,70,1.074758768081665
1607901510.004207,71,1.0739511251449585
1607901527.283533,72,1.0738390684127808
1607901544.962678,73,1.0740702152252197
1607901562.44368,74,1.0738555192947388
1607901576.339033,75,1.0727406740188599
1607901591.365936,76,1.0722801685333252
1607901607.723656,77,1.071226716041565
1607901625.23969,78,1.07125985622406
1607901642.917569,79,1.0710294246673584
1607901660.389498,80,1.0711277723312378
1607901678.102877,81,1.0707430839538574
1607901695.508864,82,1.069822072982788
1607901713.143876,83,1.0695544481277466
1607901730.588486,84,1.0699728727340698
1607901748.312055,85,1.0694856643676758
1607901765.737073,86,1.0687452554702759
1607901783.449171,87,1.0685977935791016
1607901800.860719,88,1.068444848060608
1607901818.451217,89,1.0681653022766113
1607901834.583102,90,1.067928671836853
1607901851.234749,91,1.0669305324554443
1607901868.259548,92,1.0668057203292847
1607901884.677848,93,1.067647099494934
1607901902.035686,94,1.0666159391403198
1607901919.569865,95,1.0663648843765259
1607901936.924466,96,1.0656863451004028
1607901954.634485,97,1.0658531188964844
1607901971.943996,98,1.0657209157943726
1607901989.703157,99,1.0656312704086304
